entity_id,timestamp,latitude,longitude
E-43d6,2025-05-07T12:11:40.397Z,37.813365,-122.376727
E-a3c5,2025-05-07T14:46:44.629Z,37.741749,-122.448348
E-0820,2025-05-07T12:05:37.706Z,37.733699,-122.479882
E-4ec4,2025-05-07T01:34:38.989Z,37.816772,-122.511946
E-714d,2025-05-07T12:33:40.800Z,37.716803,-122.513319
E-79e0,2025-05-06T22:36:09.604Z,37.721728,-122.523295
E-00c5,2025-05-07T05:27:42.211Z,37.748510,-122.396046
E-0ffb,2025-05-07T07:00:12.512Z,37.786668,-122.472902
E-850e,2025-05-07T11:19:38.342Z,37.730311,-122.526511
E-c822,2025-05-06T21:53:21.964Z,37.785995,-122.371008
E-8447,2025-05-06T22:47:04.427Z,37.707661,-122.453842
E-bebe,2025-05-07T20:29:38.702Z,37.805830,-122.393995
E-522b,2025-05-07T02:20:58.354Z,37.718562,-122.408106
E-ad78,2025-05-07T04:47:01.518Z,37.793929,-122.450115
E-41af,2025-05-06T23:44:12.197Z,37.701833,-122.418550
E-4550,2025-05-07T13:39:43.260Z,37.708655,-122.448654
E-f14d,2025-05-07T02:34:35.604Z,37.703103,-122.350462
E-822f,2025-05-07T12:47:04.134Z,37.701202,-122.390396
E-51be,2025-05-07T09:04:51.805Z,37.805422,-122.374017
E-a560,2025-05-07T02:28:05.002Z,37.775630,-122.515637
E-1ae5,2025-05-07T13:45:45.124Z,37.795366,-122.400223
E-46ba,2025-05-07T05:34:12.288Z,37.759273,-122.370537
E-a84b,2025-05-06T21:54:35.439Z,37.774608,-122.472939
E-99c3,2025-05-06T22:21:45.924Z,37.760794,-122.391717
E-b05e,2025-05-07T11:39:13.926Z,37.793698,-122.453700
E-3105,2025-05-07T03:54:55.012Z,37.715669,-122.410882
E-c709,2025-05-07T00:05:41.481Z,37.757462,-122.449381
E-f59f,2025-05-07T03:04:18.477Z,37.800310,-122.510638
E-9e71,2025-05-07T20:07:27.887Z,37.775861,-122.456577
E-3f56,2025-05-07T07:30:26.463Z,37.760929,-122.416001
E-1dbc,2025-05-07T06:05:13.955Z,37.819198,-122.461936
E-10aa,2025-05-07T17:14:08.282Z,37.822437,-122.388255
E-c8ba,2025-05-07T13:33:28.427Z,37.714003,-122.503219
E-32a0,2025-05-07T18:38:26.009Z,37.702851,-122.421022
E-9916,2025-05-07T21:16:37.261Z,37.825868,-122.374417
E-7551,2025-05-07T18:09:31.606Z,37.712082,-122.498048
E-11d8,2025-05-07T17:49:16.109Z,37.741053,-122.360981
E-aab0,2025-05-07T11:54:04.554Z,37.775240,-122.436880
E-bd4d,2025-05-07T12:36:58.287Z,37.703541,-122.403587
E-43e5,2025-05-07T00:24:24.192Z,37.731552,-122.369845
E-d5e1,2025-05-07T19:34:00.672Z,37.824870,-122.409265
E-6586,2025-05-06T23:56:04.403Z,37.705356,-122.355363
E-c953,2025-05-07T04:48:30.677Z,37.782232,-122.459514
E-6345,2025-05-07T00:17:34.270Z,37.769978,-122.432634
E-c6b1,2025-05-07T17:48:02.741Z,37.755829,-122.503551
E-e1d4,2025-05-07T05:22:43.398Z,37.766545,-122.447109
E-0941,2025-05-07T00:42:34.397Z,37.772506,-122.376149
E-3da6,2025-05-07T14:28:16.563Z,37.720307,-122.372009
E-9ebf,2025-05-07T13:57:00.854Z,37.778504,-122.507456
E-114f,2025-05-07T21:22:52.571Z,37.784234,-122.520064
E-5bb0,2025-05-07T13:39:33.162Z,37.789752,-122.516395
E-72d7,2025-05-07T11:38:13.215Z,37.721523,-122.492593
E-1798,2025-05-07T10:32:32.836Z,37.720025,-122.510516
E-327d,2025-05-07T13:38:45.055Z,37.779052,-122.496062
E-9c19,2025-05-07T19:15:07.766Z,37.719796,-122.529832
E-5746,2025-05-07T18:07:45.951Z,37.773822,-122.521329
E-2d69,2025-05-07T07:04:10.650Z,37.713549,-122.503717
E-ea0a,2025-05-07T03:46:37.682Z,37.826533,-122.423330
E-d3c8,2025-05-07T02:00:14.296Z,37.773336,-122.362693
E-68ce,2025-05-07T11:11:38.084Z,37.778888,-122.367828
E-bfb0,2025-05-07T09:05:03.442Z,37.826063,-122.383511
E-11c5,2025-05-07T13:01:57.818Z,37.734811,-122.445776
E-c22e,2025-05-07T16:07:42.963Z,37.819825,-122.432639
E-a2d8,2025-05-07T14:31:11.157Z,37.742562,-122.404865
E-30fa,2025-05-07T01:33:17.993Z,37.761142,-122.357159
E-f107,2025-05-07T16:40:06.415Z,37.811476,-122.527997
E-11c1,2025-05-06T23:35:30.503Z,37.721486,-122.418669
E-55d7,2025-05-07T04:52:03.623Z,37.735198,-122.520613
E-4bce,2025-05-07T05:25:55.145Z,37.795442,-122.392862
E-2481,2025-05-07T03:13:32.902Z,37.761949,-122.507027
E-70b2,2025-05-07T18:06:43.424Z,37.707733,-122.417139
E-2ed0,2025-05-07T05:41:18.264Z,37.735038,-122.493995
E-495b,2025-05-07T18:46:32.263Z,37.731804,-122.380685
E-0077,2025-05-07T07:55:48.743Z,37.753997,-122.501079
E-ec0c,2025-05-06T21:44:45.511Z,37.809748,-122.494155
E-8b4f,2025-05-07T14:24:11.023Z,37.790951,-122.386742
E-fe95,2025-05-07T15:07:37.212Z,37.813416,-122.471104
E-1c6c,2025-05-07T02:23:51.643Z,37.713606,-122.485105
E-25cb,2025-05-06T22:02:47.156Z,37.802717,-122.364385
E-064f,2025-05-07T09:56:58.657Z,37.776931,-122.364803
E-e798,2025-05-07T10:03:05.107Z,37.777115,-122.515735
E-71ba,2025-05-07T00:10:29.925Z,37.779318,-122.397658
E-6eca,2025-05-07T03:35:34.849Z,37.800043,-122.459447
E-e9aa,2025-05-07T21:21:53.090Z,37.721901,-122.444135
E-c648,2025-05-06T21:26:35.330Z,37.774429,-122.520796
E-b393,2025-05-07T08:54:44.703Z,37.813161,-122.460987
E-aae4,2025-05-07T04:14:39.125Z,37.805634,-122.456107
E-0f12,2025-05-07T02:31:45.989Z,37.701353,-122.449630
E-7687,2025-05-06T22:56:26.201Z,37.713727,-122.497604
E-6d93,2025-05-07T08:25:44.548Z,37.811696,-122.429395
E-e040,2025-05-07T17:55:00.859Z,37.825915,-122.512639
E-5a13,2025-05-07T05:42:20.599Z,37.767481,-122.407453
E-3d90,2025-05-07T12:52:08.577Z,37.772775,-122.486608
E-6c77,2025-05-06T22:35:46.337Z,37.809281,-122.472428
E-759f,2025-05-07T21:17:49.654Z,37.786009,-122.491994
E-9ab3,2025-05-07T05:51:26.533Z,37.805841,-122.462780
E-bed7,2025-05-07T00:01:55.406Z,37.754705,-122.369810
E-e57f,2025-05-07T01:32:34.047Z,37.776817,-122.461984
E-0b96,2025-05-07T16:26:36.697Z,37.810345,-122.359177
E-b71b,2025-05-07T05:00:15.018Z,37.729755,-122.360249
E-0149,2025-05-07T11:10:30.495Z,37.714770,-122.395743
E-4099,2025-05-07T14:44:38.989Z,37.766794,-122.504188
E-787e,2025-05-07T11:02:12.679Z,37.825027,-122.415690
E-9f80,2025-05-07T00:32:25.301Z,37.760421,-122.413384
E-4b15,2025-05-07T12:56:34.794Z,37.802997,-122.403316
E-2da2,2025-05-07T20:09:18.451Z,37.756533,-122.356567
E-dcd1,2025-05-07T11:38:20.153Z,37.774390,-122.404602
E-b93a,2025-05-06T22:27:41.370Z,37.824898,-122.485601
E-9a1a,2025-05-07T09:57:07.942Z,37.778808,-122.484382
E-1782,2025-05-07T17:19:40.342Z,37.706475,-122.400814
E-3ed5,2025-05-07T11:35:40.871Z,37.787953,-122.505914
E-e789,2025-05-06T21:38:49.305Z,37.728715,-122.391136
E-0ca8,2025-05-07T02:46:41.701Z,37.774215,-122.368511
E-7f3e,2025-05-07T13:31:13.422Z,37.823423,-122.423375
E-0fa1,2025-05-07T12:41:00.790Z,37.722113,-122.513878
E-35f9,2025-05-07T10:35:51.860Z,37.725277,-122.527080
E-d630,2025-05-07T07:51:58.427Z,37.772821,-122.367586
E-533e,2025-05-07T03:05:08.020Z,37.705949,-122.460290
E-52ce,2025-05-07T02:45:39.041Z,37.763056,-122.430218
E-68cd,2025-05-07T12:16:04.027Z,37.704086,-122.442186
E-869e,2025-05-07T16:14:58.805Z,37.778097,-122.389460
E-4063,2025-05-07T08:21:19.080Z,37.747299,-122.410195
E-9d87,2025-05-07T21:15:01.648Z,37.710800,-122.414836
E-095b,2025-05-07T09:15:18.189Z,37.756510,-122.502212
E-136b,2025-05-07T04:14:36.770Z,37.740573,-122.440119
E-3cb7,2025-05-06T23:07:52.390Z,37.718410,-122.367980
E-e1f5,2025-05-06T23:06:40.978Z,37.764033,-122.422976
E-a321,2025-05-07T11:45:14.893Z,37.812672,-122.460996
E-d082,2025-05-07T09:26:57.961Z,37.808735,-122.418536
E-fce0,2025-05-06T22:40:06.956Z,37.821018,-122.378049
E-e7a1,2025-05-07T10:15:20.066Z,37.818679,-122.474370
E-c3d8,2025-05-06T22:44:05.552Z,37.725253,-122.446184
E-0988,2025-05-07T11:40:14.873Z,37.731937,-122.402119
E-2ea3,2025-05-07T19:50:44.043Z,37.796875,-122.432310
E-3a19,2025-05-07T10:10:21.722Z,37.802651,-122.498386
E-5bd3,2025-05-07T14:28:10.889Z,37.789840,-122.465200
E-7ad6,2025-05-07T11:58:13.196Z,37.752833,-122.496318
E-0c3f,2025-05-07T14:59:03.006Z,37.829299,-122.446429
E-783e,2025-05-07T07:03:08.755Z,37.754350,-122.391213
E-2e2a,2025-05-07T11:58:19.184Z,37.759376,-122.392062
E-a5ee,2025-05-07T00:12:21.218Z,37.719522,-122.487852
E-1f92,2025-05-07T01:51:12.947Z,37.801541,-122.440913
E-ad2e,2025-05-07T20:30:04.785Z,37.798978,-122.366868
E-ddf1,2025-05-07T09:40:10.754Z,37.792141,-122.454121
E-3cef,2025-05-07T08:13:32.992Z,37.727246,-122.369466
E-b946,2025-05-07T14:57:51.378Z,37.744860,-122.413812
E-ccbf,2025-05-07T17:37:14.647Z,37.756763,-122.350175
E-56a8,2025-05-07T20:18:59.364Z,37.733399,-122.499558
E-6f23,2025-05-07T09:47:58.236Z,37.815299,-122.517051
E-5fd1,2025-05-07T06:18:09.178Z,37.728603,-122.354631
E-41d0,2025-05-07T02:22:25.330Z,37.787972,-122.367168
E-18be,2025-05-07T18:06:24.100Z,37.715513,-122.450862
E-c7bc,2025-05-07T08:14:43.557Z,37.784120,-122.515208
E-7ee3,2025-05-07T15:15:53.637Z,37.821883,-122.393855
E-eb7c,2025-05-07T13:47:03.469Z,37.775897,-122.406976
E-9e49,2025-05-07T10:54:51.506Z,37.778270,-122.369094
E-7d48,2025-05-07T16:41:32.817Z,37.762466,-122.433253
E-0cc8,2025-05-07T14:26:58.897Z,37.793676,-122.518927
E-6fc2,2025-05-07T06:49:18.348Z,37.814090,-122.412423
E-c7fd,2025-05-07T09:03:36.672Z,37.819077,-122.494393
E-595a,2025-05-06T21:31:45.158Z,37.805118,-122.405488
E-ea5f,2025-05-07T14:51:40.566Z,37.704176,-122.350755
E-60a3,2025-05-07T13:07:58.032Z,37.721227,-122.501046
E-f2b3,2025-05-07T17:52:58.636Z,37.745599,-122.433185
E-144e,2025-05-07T15:12:03.463Z,37.817970,-122.501620
E-85f6,2025-05-07T14:36:35.524Z,37.737035,-122.456412
E-7950,2025-05-07T01:57:18.447Z,37.764206,-122.368509
E-6576,2025-05-07T16:26:50.316Z,37.790729,-122.381027
E-cc9c,2025-05-07T11:51:18.435Z,37.811763,-122.497904
E-b901,2025-05-06T23:44:18.254Z,37.814700,-122.502494
E-c383,2025-05-07T14:10:14.590Z,37.799236,-122.451775
E-4c06,2025-05-07T03:19:36.623Z,37.767104,-122.371823
E-5d6b,2025-05-06T21:47:16.088Z,37.798145,-122.438642
E-9896,2025-05-07T20:50:52.037Z,37.763045,-122.372021
E-fcc0,2025-05-06T21:33:10.295Z,37.701414,-122.384821
E-ee8c,2025-05-07T00:02:29.536Z,37.708383,-122.360089
E-f9c2,2025-05-07T19:05:32.944Z,37.814809,-122.462659
E-e95a,2025-05-07T20:59:55.167Z,37.825511,-122.521828
E-f90a,2025-05-07T11:33:27.930Z,37.705286,-122.467674
E-15ff,2025-05-06T22:33:43.658Z,37.824366,-122.510077
E-dfe7,2025-05-07T07:50:47.677Z,37.748111,-122.457773
E-69d2,2025-05-07T13:43:06.223Z,37.773709,-122.433447
E-be53,2025-05-07T14:30:33.290Z,37.751670,-122.510455
E-bc37,2025-05-07T07:38:57.601Z,37.821055,-122.391832
E-8e65,2025-05-07T07:01:25.584Z,37.706761,-122.396494
E-8e17,2025-05-07T12:23:23.636Z,37.707858,-122.402584
E-60cc,2025-05-07T14:17:44.996Z,37.773365,-122.508511
E-adca,2025-05-07T13:10:25.864Z,37.776452,-122.455545
E-7b19,2025-05-07T12:21:21.720Z,37.783504,-122.492427
E-f33e,2025-05-07T06:59:17.101Z,37.810082,-122.369752
E-2524,2025-05-07T09:41:16.961Z,37.772130,-122.364526
E-f2cd,2025-05-07T19:00:31.704Z,37.768428,-122.469842
E-adf0,2025-05-07T03:44:21.463Z,37.760710,-122.513652
E-d572,2025-05-07T07:59:12.539Z,37.758627,-122.516455
E-05be,2025-05-07T14:22:16.782Z,37.824454,-122.452348
E-4c88,2025-05-07T07:06:45.075Z,37.708346,-122.484945
E-1c62,2025-05-07T07:31:07.333Z,37.739001,-122.496373
E-ca6f,2025-05-06T22:00:58.767Z,37.826127,-122.478358
E-ae34,2025-05-07T00:34:16.185Z,37.700618,-122.478803
E-0ab1,2025-05-07T11:00:56.459Z,37.827694,-122.424707
E-faf4,2025-05-06T21:58:43.742Z,37.702775,-122.435540
E-b63a,2025-05-06T23:37:35.948Z,37.760180,-122.395499
E-2fa8,2025-05-07T14:01:22.552Z,37.759662,-122.487714
E-34a3,2025-05-07T15:45:59.551Z,37.764994,-122.450550
E-870e,2025-05-07T11:04:22.027Z,37.769697,-122.438463
E-acfe,2025-05-07T18:42:11.501Z,37.786954,-122.380310
E-92fe,2025-05-07T01:50:06.453Z,37.732926,-122.396652
E-48a6,2025-05-07T00:32:34.805Z,37.747013,-122.472993
E-91e1,2025-05-07T09:05:32.547Z,37.762929,-122.441573
E-0740,2025-05-07T05:27:37.303Z,37.762135,-122.522864
E-b634,2025-05-07T19:48:45.092Z,37.784149,-122.381341
E-8163,2025-05-07T01:11:14.223Z,37.754230,-122.394615
E-e80b,2025-05-07T17:18:51.194Z,37.775021,-122.366303
E-499c,2025-05-07T08:59:07.721Z,37.803460,-122.378948
E-2d66,2025-05-07T08:46:17.901Z,37.821578,-122.516641
E-5ce1,2025-05-07T13:26:59.941Z,37.809533,-122.510607
E-3d58,2025-05-07T03:27:21.911Z,37.740916,-122.394659
E-ebad,2025-05-07T14:53:13.871Z,37.803622,-122.518605
E-68d1,2025-05-07T16:35:04.804Z,37.819428,-122.376381
E-b8dd,2025-05-07T18:08:29.277Z,37.825403,-122.446418
E-5972,2025-05-07T14:24:47.411Z,37.763023,-122.380810
E-8a77,2025-05-07T06:29:59.810Z,37.739276,-122.499742
E-c2e5,2025-05-06T22:05:48.317Z,37.737439,-122.517800
E-224a,2025-05-07T14:59:00.947Z,37.828352,-122.418942
E-ce03,2025-05-07T11:30:58.245Z,37.807988,-122.505783
E-0f7f,2025-05-07T08:32:05.731Z,37.708317,-122.433416
E-c0ed,2025-05-07T05:31:50.708Z,37.705562,-122.379574
E-46ae,2025-05-07T07:41:15.609Z,37.717183,-122.459301
E-13ce,2025-05-07T19:15:29.724Z,37.753632,-122.486846
E-c3c6,2025-05-07T00:47:08.276Z,37.736186,-122.508520
E-9936,2025-05-06T22:58:52.049Z,37.823916,-122.489008
E-4ccf,2025-05-06T22:03:40.560Z,37.754231,-122.528094
E-eff2,2025-05-07T19:36:08.696Z,37.727914,-122.450720
E-4b9d,2025-05-07T17:46:10.097Z,37.726029,-122.437033
E-4184,2025-05-07T07:15:31.746Z,37.720209,-122.351345
E-ae79,2025-05-07T08:07:14.976Z,37.779741,-122.354329
E-422c,2025-05-07T17:39:41.885Z,37.735239,-122.416969
E-6fd0,2025-05-07T08:08:44.583Z,37.787088,-122.463159
E-6746,2025-05-06T21:28:59.222Z,37.810661,-122.383381
E-8a8b,2025-05-07T16:31:47.161Z,37.705902,-122.388044
E-3467,2025-05-07T10:31:32.738Z,37.717122,-122.447104
E-5cab,2025-05-06T23:10:30.741Z,37.772586,-122.405865
E-3109,2025-05-07T14:58:26.213Z,37.820390,-122.367313
E-53b0,2025-05-07T03:50:57.617Z,37.729596,-122.425153
E-44cd,2025-05-07T16:38:59.689Z,37.755626,-122.482971
E-1442,2025-05-07T06:27:56.611Z,37.787205,-122.445259
E-a187,2025-05-07T12:11:48.501Z,37.787268,-122.401820
E-5de9,2025-05-07T17:24:34.058Z,37.788328,-122.376085
E-5e08,2025-05-07T09:35:41.305Z,37.772648,-122.386872
E-c5e1,2025-05-07T08:27:31.090Z,37.776341,-122.479243
E-17c9,2025-05-06T23:31:57.373Z,37.765734,-122.467085
E-d618,2025-05-07T07:27:02.779Z,37.803177,-122.476134
E-bd27,2025-05-07T09:53:45.498Z,37.789360,-122.414218
E-6be3,2025-05-07T07:15:17.208Z,37.718300,-122.398477
E-4f88,2025-05-07T12:08:56.800Z,37.721593,-122.483065
E-5ae8,2025-05-07T19:57:57.802Z,37.827520,-122.497315
E-4e55,2025-05-07T01:38:18.598Z,37.704881,-122.395612
E-d2b1,2025-05-07T11:15:36.318Z,37.718734,-122.482155
E-382a,2025-05-07T18:39:49.451Z,37.721596,-122.528677
E-356c,2025-05-07T11:30:27.341Z,37.792034,-122.431648
E-8d73,2025-05-07T12:58:45.487Z,37.740416,-122.468821
E-5949,2025-05-06T23:20:45.476Z,37.767061,-122.381277
E-a71f,2025-05-06T23:59:12.496Z,37.764281,-122.383756
E-1ad9,2025-05-07T07:18:37.889Z,37.809335,-122.490046
E-3005,2025-05-07T18:39:20.161Z,37.735251,-122.388504
E-e673,2025-05-07T16:50:00.798Z,37.795932,-122.483850
E-57f2,2025-05-07T14:23:18.459Z,37.756779,-122.506185
E-5539,2025-05-07T16:56:46.292Z,37.732924,-122.496211
E-2058,2025-05-07T12:24:51.170Z,37.739799,-122.478039
E-fc51,2025-05-07T12:53:47.945Z,37.785152,-122.522011
E-615a,2025-05-07T03:44:24.372Z,37.733666,-122.399936
E-639f,2025-05-07T07:31:20.561Z,37.767644,-122.518263
E-6030,2025-05-07T11:52:17.000Z,37.717053,-122.505295
E-ba2b,2025-05-07T06:40:19.967Z,37.729770,-122.527671
E-81c6,2025-05-07T07:02:38.178Z,37.819376,-122.457193
E-589a,2025-05-07T19:41:11.754Z,37.731203,-122.370847
E-1124,2025-05-07T04:33:42.058Z,37.713018,-122.432991
E-4923,2025-05-06T21:38:23.987Z,37.781047,-122.402727
E-f366,2025-05-07T20:15:18.769Z,37.718237,-122.460935
E-80d1,2025-05-07T15:20:15.077Z,37.755955,-122.432281
E-c579,2025-05-07T10:54:55.229Z,37.740672,-122.488268
E-1b70,2025-05-07T12:10:37.228Z,37.827273,-122.511852
E-a504,2025-05-07T13:18:18.096Z,37.721577,-122.428607
E-d2eb,2025-05-07T09:21:30.777Z,37.736708,-122.430908
E-b593,2025-05-06T21:35:27.826Z,37.703830,-122.413471
E-b4dc,2025-05-07T02:39:36.752Z,37.734721,-122.528277
E-17a8,2025-05-07T02:17:31.721Z,37.770952,-122.527639
E-074d,2025-05-07T01:13:26.518Z,37.806999,-122.363382
E-3bbc,2025-05-07T04:44:01.266Z,37.803656,-122.387966
E-5702,2025-05-06T22:26:32.003Z,37.733308,-122.510615
E-a67a,2025-05-07T05:08:40.101Z,37.753457,-122.425021
E-52dd,2025-05-07T00:05:12.948Z,37.745531,-122.511283
E-90e0,2025-05-07T01:09:18.471Z,37.721971,-122.410739
E-461a,2025-05-07T12:42:13.290Z,37.737537,-122.433581
E-53e2,2025-05-07T18:36:49.836Z,37.818022,-122.416071
E-355a,2025-05-07T16:08:38.668Z,37.726315,-122.477921
E-e2b8,2025-05-07T07:53:02.477Z,37.711281,-122.489336
E-4dbb,2025-05-07T21:19:15.967Z,37.712666,-122.365830
E-bfef,2025-05-07T10:53:40.514Z,37.826307,-122.512144
E-f040,2025-05-07T14:15:54.512Z,37.703897,-122.410739
E-76c1,2025-05-06T23:31:23.572Z,37.759706,-122.393057
E-5b10,2025-05-07T06:27:49.335Z,37.814967,-122.527905
E-5d23,2025-05-07T20:02:01.831Z,37.800071,-122.455730
E-aa75,2025-05-07T09:44:32.910Z,37.775804,-122.495650
E-653f,2025-05-07T16:42:24.399Z,37.809677,-122.438220
E-6abc,2025-05-07T12:50:41.313Z,37.772293,-122.426617
E-5eba,2025-05-07T02:32:37.004Z,37.748772,-122.501062
E-cdc7,2025-05-06T21:27:19.216Z,37.782079,-122.360597
E-6f07,2025-05-07T07:49:33.565Z,37.771148,-122.502598
E-8be1,2025-05-07T03:11:10.211Z,37.802600,-122.455749
E-9b3d,2025-05-07T04:06:43.797Z,37.731563,-122.523884
E-43e1,2025-05-07T13:01:55.227Z,37.748865,-122.484536
E-f913,2025-05-06T23:35:38.545Z,37.813011,-122.372332
E-a72b,2025-05-06T22:47:22.090Z,37.725820,-122.361096
E-443a,2025-05-06T23:00:41.587Z,37.756195,-122.500713
E-33aa,2025-05-07T01:55:35.606Z,37.758164,-122.404358
E-c5ce,2025-05-07T04:18:54.484Z,37.824221,-122.432465
E-f939,2025-05-07T04:36:43.816Z,37.817729,-122.458423
E-3693,2025-05-07T11:18:15.618Z,37.736317,-122.520719
E-a86c,2025-05-07T05:09:58.171Z,37.730459,-122.400631
E-742c,2025-05-07T05:52:33.975Z,37.818146,-122.432903
E-e5a1,2025-05-07T13:56:50.705Z,37.766088,-122.357446
E-7547,2025-05-07T18:13:52.618Z,37.732156,-122.410306
E-7503,2025-05-07T12:16:01.171Z,37.803163,-122.487456
E-ab43,2025-05-07T21:22:30.000Z,37.762829,-122.382917
E-282a,2025-05-07T06:33:22.947Z,37.773618,-122.489444
E-7a35,2025-05-07T16:55:04.996Z,37.786165,-122.448814
E-262e,2025-05-07T01:04:33.333Z,37.783081,-122.466102
E-1bc4,2025-05-07T15:06:09.585Z,37.756074,-122.443728
E-ce9e,2025-05-07T09:33:03.368Z,37.778776,-122.472836
E-2e44,2025-05-07T21:04:05.855Z,37.721645,-122.424435
E-ff88,2025-05-07T18:00:02.314Z,37.809483,-122.375727
E-1901,2025-05-07T18:13:37.224Z,37.791277,-122.427561
E-8d33,2025-05-07T01:07:45.880Z,37.765729,-122.448219
E-cdd2,2025-05-07T04:33:24.139Z,37.740783,-122.367109
E-63a0,2025-05-07T06:47:15.983Z,37.805766,-122.506208
E-c2fc,2025-05-07T04:11:48.282Z,37.810714,-122.354666
E-28b1,2025-05-07T03:20:00.006Z,37.769107,-122.506090
E-9134,2025-05-07T09:55:08.681Z,37.726834,-122.359714
E-6258,2025-05-07T20:35:34.701Z,37.808764,-122.388520
E-8372,2025-05-07T17:56:08.182Z,37.799008,-122.370985
E-4c48,2025-05-07T08:52:45.957Z,37.718841,-122.413916
E-d532,2025-05-07T12:11:30.880Z,37.807754,-122.422056
E-bb21,2025-05-07T08:23:15.925Z,37.816865,-122.458096
E-1169,2025-05-07T00:13:27.668Z,37.708437,-122.475246
E-357b,2025-05-07T01:43:17.118Z,37.720608,-122.464504
E-a5fb,2025-05-07T11:04:08.891Z,37.800787,-122.373341
E-615b,2025-05-07T10:24:08.893Z,37.715551,-122.459121
E-590c,2025-05-07T09:49:00.428Z,37.776070,-122.414646
E-14bf,2025-05-06T21:58:03.368Z,37.762299,-122.384601
E-31c4,2025-05-07T04:25:05.151Z,37.715795,-122.350140
E-784a,2025-05-07T16:41:57.699Z,37.780199,-122.419659
E-6c0a,2025-05-07T13:10:29.157Z,37.717076,-122.435576
E-94d8,2025-05-07T16:42:25.722Z,37.825479,-122.445078
E-4fa2,2025-05-07T06:55:32.408Z,37.736274,-122.466175
E-e725,2025-05-07T09:47:27.626Z,37.819594,-122.390269
E-5271,2025-05-07T19:09:47.572Z,37.725444,-122.512251
E-5ea3,2025-05-07T12:22:39.021Z,37.700323,-122.463399
E-4433,2025-05-07T17:41:25.988Z,37.826816,-122.407502
E-8be8,2025-05-07T02:18:05.600Z,37.776681,-122.408249
E-3cc6,2025-05-07T14:01:45.082Z,37.705582,-122.412119
E-2a3a,2025-05-07T15:13:58.595Z,37.781016,-122.436583
E-a94b,2025-05-07T12:01:05.452Z,37.717604,-122.477139
E-46ab,2025-05-07T02:24:29.495Z,37.784465,-122.499706
E-b929,2025-05-06T22:46:48.555Z,37.818630,-122.409908
E-30aa,2025-05-07T08:03:01.322Z,37.755209,-122.401318
E-aea6,2025-05-07T05:07:13.339Z,37.785895,-122.434128
E-1b5f,2025-05-07T16:30:09.909Z,37.755796,-122.365642
E-097c,2025-05-06T22:41:27.012Z,37.744266,-122.395709
E-3911,2025-05-07T06:53:08.844Z,37.820731,-122.477420
E-0592,2025-05-07T14:47:14.597Z,37.821262,-122.454031
E-a9e9,2025-05-06T23:27:49.054Z,37.821635,-122.435913
E-7dd9,2025-05-07T13:46:05.741Z,37.700281,-122.495330
E-aeec,2025-05-07T18:16:01.352Z,37.820242,-122.513801
E-a99f,2025-05-07T11:40:37.106Z,37.807978,-122.471784
E-5704,2025-05-07T00:50:07.352Z,37.778211,-122.356377
E-a5e7,2025-05-07T06:36:04.568Z,37.813207,-122.511830
E-ee2f,2025-05-07T09:03:56.997Z,37.779280,-122.457523
E-bda3,2025-05-07T10:51:40.320Z,37.816736,-122.481959
E-8af8,2025-05-07T02:36:43.230Z,37.701393,-122.402551
E-c206,2025-05-06T21:55:04.799Z,37.826281,-122.441957
E-37af,2025-05-07T03:11:07.490Z,37.821640,-122.364203
E-196a,2025-05-07T05:52:42.086Z,37.744000,-122.469691
E-dc97,2025-05-06T22:46:24.585Z,37.744117,-122.508915
E-0db2,2025-05-07T19:36:24.775Z,37.784322,-122.395569
E-fae0,2025-05-06T22:54:44.758Z,37.819785,-122.505370
E-4f9b,2025-05-07T00:07:34.791Z,37.735327,-122.511417
E-56fb,2025-05-07T19:44:28.831Z,37.793211,-122.396486
E-7190,2025-05-06T23:54:45.012Z,37.710057,-122.476452
E-bd19,2025-05-07T03:22:06.790Z,37.777107,-122.402418
E-38d7,2025-05-07T20:46:04.726Z,37.814862,-122.455538
E-e609,2025-05-07T14:00:11.616Z,37.714915,-122.353117
E-4439,2025-05-07T19:15:37.251Z,37.803759,-122.459452
E-c38f,2025-05-07T19:23:36.341Z,37.812239,-122.426432
E-7cc8,2025-05-07T02:37:14.234Z,37.795978,-122.470693
E-9a60,2025-05-06T23:02:17.854Z,37.824231,-122.374755
E-064c,2025-05-07T15:10:36.326Z,37.712407,-122.391200
E-adc8,2025-05-07T18:10:15.530Z,37.747319,-122.520293
E-8f47,2025-05-07T00:52:37.085Z,37.737466,-122.434283
E-d8b6,2025-05-07T13:30:02.802Z,37.726943,-122.484327
E-8a86,2025-05-07T14:26:46.185Z,37.732975,-122.516314
E-e8db,2025-05-07T07:21:31.533Z,37.745960,-122.359363
E-944a,2025-05-07T05:35:35.001Z,37.723967,-122.513058
E-3afb,2025-05-07T08:58:48.606Z,37.778191,-122.483914
E-72e8,2025-05-06T22:08:25.260Z,37.732082,-122.414039
E-660f,2025-05-07T18:06:27.335Z,37.741390,-122.386441
E-a5c0,2025-05-07T12:52:32.050Z,37.725384,-122.416565
E-8c08,2025-05-07T00:17:31.082Z,37.728174,-122.410407
E-f528,2025-05-07T20:55:07.129Z,37.718638,-122.433484
E-3239,2025-05-06T21:38:22.613Z,37.802823,-122.482949
E-ce61,2025-05-06T22:15:27.591Z,37.766585,-122.462088
E-9cf6,2025-05-07T18:45:02.895Z,37.803980,-122.357807
